%GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2,layer,num_spots,eqv_strain,strain/error,Confidence/R
48583.0,0.80041,-0.397233,0.448944,-0.266618,0.434864,0.860121,-0.536898,-0.808146,0.24216,214.981698,413.172434,355.296364,3.597929,3.59668,3.592304,90.0444,89.940989,90.092243,171.258232,0.103981,0.099868,64.830002,0.805556,1536.536043,-559.470375,221.746318,-559.470375,-676.078121,-232.111439,221.746318,-232.111439,-113.347022,32.965015,-239.949537,116.693399,-239.949537,-173.741274,117.948688,116.693399,117.948688,408.96845,707.041987,1.0,2.660536,1.326205,3.727995,0.0,116.0,570.663749288721,0.8071143719626385,0.012425666746084632
49647.0,-0.123127,-0.948501,-0.291867,0.989974,-0.137908,0.030539,-0.069217,-0.285181,0.955971,-232.094215,128.224316,482.821488,3.593703,3.594322,3.59687,89.985859,90.011995,90.005892,157.553577,0.075982,0.077577,69.994968,0.861111,-9.748594,94.060846,-295.842281,94.060846,-277.750312,-69.65047,-295.842281,-69.65047,475.237181,-294.09941,-76.468581,7.375292,-76.468581,-154.217938,80.738486,7.375292,80.738486,515.026185,684.343619,1.0,4.608135,0.297845,3.379702,0.0,124.0,755.2382285622684,1.1035950472744431,0.012302470086135334
48585.0,-0.097255,-0.132027,-0.986464,0.151536,0.977642,-0.145786,0.983656,-0.163663,-0.075074,508.338455,140.784133,317.36560099999997,3.59726,3.594594,3.587613,89.965877,90.03042,89.961453,163.339666,0.078605,0.080231,73.123486,0.965753,-1888.28525,-574.456004,53.7204,-574.456004,-38.413844,431.165453,53.7204,431.165453,603.890452,-389.374112,-120.728551,9.738722,-120.728551,54.753226,40.107288,9.738722,40.107288,794.647243,636.618177,1.0,4.859114,1.645941,1.735668,0.0,141.0,1041.8774036019306,1.6365812998172227,0.013207152076967446
50925.0,-0.643492,0.680786,0.349925,-0.737645,-0.429427,-0.52103,-0.204443,-0.593399,0.778512,-155.15266,218.488745,508.71905,3.596132,3.595499,3.59604,90.019637,90.008167,89.957201,86.130214,0.066502,0.060657,100.007936,1.0,-74.588915,52.679675,140.370573,52.679675,452.807547,199.44371,140.370573,199.44371,581.377542,265.19313,61.615145,3.808846,61.615145,253.793211,-46.896972,3.808846,-46.896972,445.351014,432.15603,1.0,0.591411,0.678505,3.473385,0.0,138.0,197.85929632789322,0.4578422666644111,0.009999206462975098
48826.0,-0.329788,-0.752019,0.570708,0.355165,0.461283,0.813066,-0.874699,0.470834,0.114965,57.127329,5.869089,325.129982,3.594938,3.595403,3.595193,89.99867,90.003583,90.011374,96.325507,0.060732,0.054029,85.74098,1.0,103.932907,27.619703,-72.154022,27.619703,87.59994,84.224172,-72.154022,84.224172,173.978424,201.194615,97.398238,-83.132951,97.398238,-60.778038,183.377134,-83.132951,183.377134,293.783504,654.402039,1.0,2.529579,1.455576,5.206191,0.0,144.0,372.79570593276753,0.5696738147430613,0.011663034408983896
49164.0,0.463915,-0.653783,0.597788,-0.440017,0.415614,0.796021,-0.768874,-0.632323,-0.094866,497.29808,-334.534841,534.705136,3.594033,3.590632,3.593943,90.025928,89.98296,89.919183,183.607126,0.077317,0.07976,72.890278,0.807143,-778.971882,661.515934,-245.21213,661.515934,-887.832312,258.939443,-245.21213,258.939443,104.376137,-397.293145,75.599523,12.83286,75.599523,-108.253236,59.723293,12.83286,59.723293,665.361328,896.789376,1.0,2.497471,1.665805,4.024137,0.0,113.0,955.3607576368998,1.0653123054358082,0.011073397195713812
50338.0,-0.22105,0.792457,0.568462,-0.927047,0.010271,-0.374805,-0.302856,-0.609842,0.732374,168.676878,-27.152696,454.150853,3.595327,3.592987,3.594171,90.045611,89.985116,89.992926,118.192704,0.062697,0.060493,80.479448,0.888889,-762.283396,75.774849,37.93018,75.774849,210.192862,-40.273076,37.93018,-40.273076,69.242129,320.429892,-46.030667,145.11185,-46.030667,-92.421403,-26.005246,145.11185,-26.005246,81.717662,574.693747,1.0,0.987889,0.748994,3.602527,0.0,128.0,383.101129400212,0.6666178836990408,0.011044919194773802
50986.0,-0.592311,-0.257979,0.763292,-0.641924,0.723633,-0.253554,-0.486932,-0.640158,-0.594218,-373.891031,-85.958342,389.195613,3.597014,3.596054,3.595484,90.00168,89.977748,89.997463,84.910615,0.061414,0.057497,83.567392,1.0,203.631384,51.259491,161.21447,51.259491,513.416521,162.828515,161.21447,162.828515,487.945424,193.188182,104.576549,-117.60237,104.576549,321.05451,111.987212,-117.60237,111.987212,590.286054,427.04639,1.0,1.25008,2.207089,3.79187,0.0,136.0,388.8982537827888,0.9106698075185434,0.011966389952674364
50903.0,0.687305,-0.039806,-0.725278,0.522121,0.721237,0.4552,0.504977,-0.691544,0.516493,90.462753,231.349185,420.315983,3.594704,3.594878,3.595649,90.009826,89.992178,90.022722,53.624662,0.062008,0.049653,106.82997,1.0,66.261333,-140.451467,-40.970895,-140.451467,-103.565181,66.268187,-40.970895,66.268187,318.598363,198.347944,12.998881,-22.827505,12.998881,145.03332,4.081104,-22.827505,4.081104,296.615991,261.489849,1.0,4.151907,1.028046,2.510873,0.0,142.0,135.15999092446668,0.5168842746337993,0.009360669108116382
48595.0,0.455324,0.410228,-0.790185,-0.112933,0.906966,0.405781,0.883134,-0.095523,0.459292,252.855639,-287.995414,348.756895,3.595768,3.594776,3.592062,90.034209,89.926871,89.963482,98.14081,0.059333,0.054595,101.944638,0.992958,-551.018358,684.100127,95.633393,684.100127,-454.513694,173.786782,95.633393,173.786782,555.458376,-84.85713,43.993938,93.496117,43.993938,117.661812,-36.396443,93.496117,-36.396443,469.155732,346.8639,1.0,4.237979,1.093599,1.678542,0.0,140.0,494.71945900379416,1.4262639006359386,0.009740168972888992
