GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2
27826.0,-0.194493,0.262969,0.944997,-0.621766,0.712077,-0.32612,-0.75867,-0.650995,0.025011,42.650787,-39.56518,-122.257912,3.595381,3.596333,3.595081,89.983204,89.996148,89.911183,139.944956,0.072987,0.072989,69.322986,0.87234,336.900461,-90.483439,-217.530232,-90.483439,-204.126883,-186.085726,-217.530232,-186.085726,1283.381117,-46.830979,240.734639,43.37788,240.734639,262.983915,-87.434499,43.37788,-87.434499,983.239421,742.932402,1.0,1.238492,1.545783,4.003226
24688.0,0.39752,0.449906,-0.799727,-0.435019,0.859782,0.267456,0.807921,0.241577,0.537498,288.14844,410.142658,-14.862966,3.596788,3.589278,3.59378,89.878378,89.973581,89.932872,176.86631,0.10707,0.10674,62.253203,0.782609,-855.186211,-1040.953832,353.10465,-1040.953832,-807.182636,345.047527,353.10465,345.047527,1143.544705,-28.736323,14.197913,88.750381,14.197913,110.828714,4.042556,88.750381,4.042556,1063.209315,1017.455964,1.0,4.389647,1.003329,1.280247
25842.0,0.258887,0.762196,0.593325,-0.723391,-0.254052,0.641999,0.640065,-0.595411,0.485595,-333.975942,-78.811204,-2.480171,3.596236,3.594044,3.59453,90.060998,90.005951,90.009051,111.51068,0.057889,0.062885,80.398668,0.972222,-400.49063,-180.325937,78.720349,-180.325937,607.770165,4.520898,78.720349,4.520898,657.384883,164.867848,-27.64103,115.454308,-27.64103,242.737627,67.446439,115.454308,67.446439,1026.616736,711.515092,1.0,2.395576,1.063753,2.320067
23997.0,0.637088,-0.607849,0.473961,-0.461043,0.192263,0.866299,-0.617704,-0.770425,-0.157756,-168.740172,-112.155063,-183.564865,3.594043,3.595383,3.594426,89.969461,89.990551,89.910327,141.685942,0.05689,0.070986,70.628859,0.896739,-508.860078,227.113385,-27.403873,227.113385,17.59022,-109.281749,-27.403873,-109.281749,1088.981391,56.878032,161.309497,246.314338,161.309497,53.770002,-202.118676,246.314338,-202.118676,975.299088,1554.492924,1.0,2.640971,1.729214,3.817412
28048.0,0.469048,-0.819,-0.330505,0.876069,0.3841,0.291496,-0.111788,-0.426271,0.897662,120.967795,441.781664,151.155922,3.588518,3.593944,3.595286,90.036099,90.074926,90.022061,208.459699,0.087067,0.089462,66.250399,0.846995,-99.581076,-338.239273,-122.560174,-338.239273,-1649.212078,-235.708189,-122.560174,-235.708189,648.02428,12.718772,60.905889,61.384157,60.905889,-29.043795,-6.085232,61.384157,-6.085232,907.908958,768.72908,1.0,3.989624,0.456362,3.398064
27139.0,0.182535,-0.737918,-0.649737,0.925109,0.352688,-0.140657,0.332948,-0.575403,0.747032,369.509591,75.061783,149.726685,3.594413,3.596701,3.596681,90.04683,89.964856,90.067342,99.576634,0.057353,0.056081,77.894418,0.978723,448.935102,114.185928,217.829569,114.185928,-189.10974,104.761322,217.829569,104.761322,1434.789725,138.663669,38.152894,-24.515804,38.152894,53.381075,137.493859,-24.515804,137.493859,1205.868938,478.969212,1.0,4.925582,0.72721,2.617031
26329.0,0.111891,-0.847124,0.519481,-0.517162,0.396749,0.758375,-0.848542,-0.353511,-0.393708,397.021523,-369.209588,157.851188,3.596203,3.594889,3.592947,90.070345,89.931392,89.88566,184.029483,0.086647,0.09849,63.14907,0.894444,554.13998,406.314825,372.046815,406.314825,-1188.06864,163.874571,372.046815,163.874571,1281.387673,-236.032264,364.855402,77.143662,364.855402,171.589975,304.8878,77.143662,304.8878,1236.850212,807.321441,1.0,2.54101,1.975459,4.317646
23376.0,0.863611,0.272136,0.424402,-0.405456,0.875207,0.263854,-0.299636,-0.399944,0.866178,-157.387255,-210.128588,169.836554,3.593524,3.592375,3.596466,90.013815,90.029556,90.0125,162.176967,0.061598,0.074405,69.005888,0.798913,-249.078799,-122.739872,214.226387,-122.739872,-215.589952,342.241815,214.226387,342.241815,649.542023,-40.94392,23.026131,68.639243,23.026131,117.321841,188.865679,68.639243,188.865679,1021.156929,715.453029,1.0,2.127024,0.523294,3.784578
23462.0,0.741562,0.176304,0.647304,-0.365184,0.915463,0.169019,-0.562785,-0.361723,0.743256,284.736396,32.66903,-168.579537,3.595583,3.595388,3.595897,89.999692,90.092519,89.930715,152.270563,0.067989,0.074556,73.273693,0.968254,-114.597642,464.452341,-327.102943,464.452341,121.056356,94.544691,-327.102943,94.544691,1429.431078,47.534283,-2.024813,-32.546429,-2.024813,-65.470544,197.590241,-32.546429,197.590241,1347.872342,735.330709,1.0,1.826206,0.732872,4.141136
28085.0,0.47554,-0.569147,-0.670771,0.861878,0.454118,0.225707,0.176148,-0.685455,0.706486,315.972642,485.532698,120.013444,3.599731,3.595907,3.596828,90.049291,89.949085,90.008643,135.698676,0.065662,0.060825,107.039386,0.994652,342.246404,394.714283,71.641692,394.714283,1387.510654,458.024984,71.641692,458.024984,1264.888656,6.56686,-110.967756,3.499182,-110.967756,69.696994,104.093184,3.499182,104.093184,1407.717584,703.030984,1.0,4.387801,0.786275,2.890055
