GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2
26982.0,0.142852,0.316004,-0.937942,0.76934,0.560735,0.306092,0.622663,-0.765322,-0.163012,391.543193,-240.968401,-128.34211,3.598193,3.596455,3.596002,89.96722,89.952893,90.056117,80.261979,0.049074,0.044961,113.98665,1.0,285.606838,-471.183419,-78.433784,-471.183419,853.676373,288.690496,-78.433784,288.690496,1350.071535,39.286395,93.934896,-26.35792,93.934896,303.112919,142.321593,-26.35792,142.321593,1356.09971,193.661656,1.0,4.396942,1.734539,2.458616
27462.0,0.320335,-0.693669,-0.645142,0.940198,0.316071,0.126994,0.115819,-0.647242,0.753435,-129.676463,189.603548,-97.174943,3.59491,3.595263,3.595794,90.078756,90.040057,89.972629,125.134359,0.051711,0.056405,69.591282,0.904255,-146.606184,225.648856,-130.484889,225.648856,297.408674,-492.849022,-130.484889,-492.849022,1035.217548,131.121221,79.35052,-8.699519,79.35052,4.565992,-181.220572,-8.699519,-181.220572,1145.55127,633.608042,1.0,4.518028,0.717526,2.964524
23026.0,0.137573,-0.204013,0.969253,-0.003602,0.978448,0.20646,-0.990485,-0.031894,0.133873,536.827882,179.900379,-191.178288,3.599358,3.59387,3.592587,90.008625,90.00949,89.986939,153.629709,0.083015,0.086956,64.929641,0.913043,-313.708511,-127.04481,-149.383556,-127.04481,-54.660192,-107.385494,-149.383556,-107.385494,1513.241567,-404.177188,76.544756,82.126471,76.544756,-146.412334,-120.725145,82.126471,-120.725145,1547.684694,955.752706,1.0,1.780669,1.43652,4.680199
26320.0,0.121915,0.626826,0.769562,-0.740304,0.573881,-0.350159,-0.661126,-0.52702,0.534006,-262.803315,54.812446,148.813087,3.595272,3.592235,3.595834,90.018405,90.024413,89.978925,143.388137,0.06693,0.073249,73.479425,0.820225,-24.413007,-323.734329,361.357869,-323.734329,-79.733691,184.301464,361.357869,184.301464,560.566486,-83.479823,-91.668689,-64.363663,-91.668689,132.210832,138.976351,-64.363663,138.976351,888.859041,575.628857,1.0,1.143783,1.007464,4.039385
24635.0,0.260776,0.449616,-0.854308,-0.257783,0.885226,0.3872,0.930346,0.119254,0.346749,444.716415,162.958663,-146.188791,3.598136,3.593924,3.596545,90.044804,89.963401,89.984427,116.974044,0.070379,0.066541,85.655584,0.994709,808.32243,25.89608,-116.870303,25.89608,-200.481846,-126.513358,-116.870303,-126.513358,1312.656339,-212.469978,199.134043,-118.612493,199.134043,279.102762,108.870436,-118.612493,108.870436,1292.869015,934.267086,1.0,4.28685,1.216694,1.44331
23314.0,0.801983,-0.467081,0.372369,-0.365182,0.109951,0.92442,-0.472722,-0.877352,-0.082391,124.455692,450.539658,-84.276876,3.595553,3.597416,3.588963,90.005088,89.952203,89.956973,145.465942,0.066411,0.06964,74.287833,0.989247,301.543649,-290.379076,-0.626823,-290.379076,-1421.778613,57.003123,-0.626823,57.003123,1184.087058,279.011422,-51.440521,161.530811,-51.440521,-183.94921,-80.501675,161.530811,-80.501675,1264.156546,508.219631,1.0,2.758663,1.653281,3.6358
22996.0,0.818612,0.285863,-0.498153,-0.268178,0.957228,0.108606,0.507893,0.044687,0.86026,-105.657857,126.762597,-159.127442,3.597826,3.593674,3.597478,89.982913,89.924042,90.035233,93.069833,0.084585,0.07396,109.590431,1.0,245.431787,-447.220096,303.142827,-447.220096,183.099516,-197.37215,303.142827,-197.37215,1595.446631,133.51258,-18.488831,-152.33238,-18.488831,1.195973,-100.740101,-152.33238,-100.740101,1248.996188,274.48265,1.0,4.49773,0.535016,1.483037
27043.0,0.171226,0.358939,-0.917521,0.877972,0.366969,0.307406,0.447042,-0.858194,-0.252304,16.026162,-247.447952,-7.899546,3.594389,3.597272,3.596097,90.002091,90.001479,90.096583,78.264926,0.066629,0.056602,122.755492,0.983957,551.867786,-333.325012,-155.518424,-333.325012,-266.379423,214.37208,-155.518424,214.37208,1398.708739,213.66384,-76.719271,-60.573132,-76.719271,214.324422,-194.576481,-60.573132,-194.576481,1374.792067,367.525673,1.0,4.389103,1.825857,2.661357
24086.0,0.239788,-0.023052,0.970551,-0.147976,0.987169,0.060006,-0.959481,-0.158007,0.233301,427.44981,374.295412,69.252968,3.600097,3.593862,3.596905,89.937972,90.017916,90.00499,112.588969,0.068704,0.061245,78.918583,0.98913,789.997882,515.423539,-155.604937,515.423539,109.489609,432.349778,-155.604937,432.349778,1649.652858,19.224383,-35.964636,-298.668851,-35.964636,-139.625177,182.887976,-298.668851,182.887976,1683.66943,429.942206,1.0,1.632544,1.335326,4.549175
23429.0,0.602978,0.792637,-0.090243,-0.286702,0.320874,0.902686,0.744459,-0.518427,0.42073,-138.845394,-21.527394,-149.714043,3.5963,3.595725,3.594626,90.020792,89.945244,90.066415,93.092508,0.058879,0.057988,88.180848,0.973822,-17.280388,164.986529,-57.772617,164.986529,25.779088,-50.568456,-57.772617,-50.568456,1367.96727,194.860058,-21.716298,13.765722,-21.716298,46.15598,-141.880639,13.765722,-141.880639,1081.404967,499.083559,1.0,3.241234,1.136546,2.179089
